DeliveryID,OrderID,TrackingID,DeliveryStatus,ExpectedDate,ActualDeliveryDate,Courier,DeliveryAttempts,DeliveryProof
DEL00075507,ORD0075507,TRK73798601,SHIPPED,2024-06-28,,XpressBees,1,
DEL00075508,ORD0075508,TRK52735349,DELIVERED,2020-09-28,2020-09-29,Ecom Express,1,OTP
DEL00075509,ORD0075509,TRK69066146,DELIVERED,2022-09-26,2022-09-26,Delhivery,1,OTP
DEL00075510,ORD0075510,TRK76945445,DELIVERED,2023-04-08,2023-04-13,XpressBees,1,Signature
DEL00075511,ORD0075511,TRK12509262,DELIVERED,2022-12-23,2022-12-24,DTDC,1,OTP
DEL00075512,ORD0075512,TRK16393032,SHIPPED,2021-08-26,,DTDC,1,
DEL00075513,ORD0075513,TRK45798183,DELIVERED,2024-09-10,2024-09-10,Delhivery,1,OTP
DEL00075514,ORD0075514,TRK19081700,RETURNED,2024-08-11,,DTDC,1,
DEL00075515,ORD0075515,TRK51626873,DELIVERED,2021-09-28,2021-09-25,Delhivery,1,Signature
DEL00075516,ORD0075516,TRK90132646,DELIVERED,2022-01-29,2022-02-02,Delhivery,1,OTP
DEL00075517,ORD0075517,TRK99588885,RETURNED,2020-11-25,,XpressBees,1,
DEL00075518,ORD0075518,TRK74871632,DELIVERED,2023-07-19,2023-07-18,Delhivery,1,Signature
DEL00075519,ORD0075519,TRK12765960,DELIVERED,2022-12-28,2022-12-28,Ecom Express,1,OTP
DEL00075520,ORD0075520,TRK24337315,NOT_DISPATCHED,2020-04-04,,Delhivery,1,
DEL00075521,ORD0075521,TRK31847046,DELIVERED,2021-02-23,2021-02-24,Delhivery,1,OTP
DEL00075522,ORD0075522,TRK92130709,DELIVERED,2024-06-02,2024-05-28,Delhivery,1,Signature
DEL00075523,ORD0075523,TRK86983564,DELIVERED,2021-11-16,2021-11-17,XpressBees,1,Signature
DEL00075524,ORD0075524,TRK74302374,DELIVERED,2024-09-11,2024-09-10,DTDC,1,OTP
DEL00075525,ORD0075525,TRK39894925,DELIVERED,2023-01-11,2023-01-05,DTDC,1,Signature
DEL00075526,ORD0075526,TRK58192918,DELIVERED,2021-02-11,2021-02-15,DTDC,1,OTP
DEL00075527,ORD0075527,TRK52401003,SHIPPED,2021-01-06,,DTDC,1,
DEL00075528,ORD0075528,TRK65527310,CANCELLED,2024-08-26,,BlueDart,1,
DEL00075529,ORD0075529,TRK46589559,DELIVERED,2024-10-19,2024-10-21,Delhivery,1,Signature
DEL00075530,ORD0075530,TRK48368653,DELIVERED,2021-01-22,2021-01-21,BlueDart,1,OTP
DEL00075531,ORD0075531,TRK16092649,DELIVERED,2020-01-13,2020-01-10,BlueDart,1,Photo
DEL00075532,ORD0075532,TRK38574564,DELIVERED,2021-06-01,2021-06-02,XpressBees,1,OTP
DEL00075533,ORD0075533,TRK73497012,DELIVERED,2023-10-28,2023-10-29,DTDC,1,Photo
DEL00075534,ORD0075534,TRK36367678,DELIVERED,2020-11-11,2020-11-05,Ecom Express,1,Photo
DEL00075535,ORD0075535,TRK32324302,DELIVERED,2020-06-25,2020-06-25,Ecom Express,1,Photo
DEL00075536,ORD0075536,TRK14258604,DELIVERED,2020-05-30,2020-05-31,BlueDart,1,Signature
DEL00075537,ORD0075537,TRK76876164,DELIVERED,2024-03-28,2024-03-24,XpressBees,1,Photo
DEL00075538,ORD0075538,TRK69617281,DELIVERED,2024-09-08,2024-09-06,Delhivery,1,OTP
DEL00075539,ORD0075539,TRK33416323,DELIVERED,2020-03-25,2020-03-27,BlueDart,1,Photo
DEL00075540,ORD0075540,TRK35956385,DELIVERED,2022-03-18,2022-03-18,Delhivery,1,OTP
DEL00075541,ORD0075541,TRK29812612,DELIVERED,2021-03-29,2021-03-29,DTDC,1,OTP
DEL00075542,ORD0075542,TRK84487083,DELIVERED,2024-02-04,2024-02-02,XpressBees,1,Photo
DEL00075543,ORD0075543,TRK58975442,DELIVERED,2024-10-28,2024-10-28,DTDC,1,Signature
DEL00075544,ORD0075544,TRK47120931,DELIVERED,2022-09-06,2022-09-07,BlueDart,1,Signature
DEL00075545,ORD0075545,TRK87263194,SHIPPED,2022-03-22,,Delhivery,1,
DEL00075546,ORD0075546,TRK98955623,DELIVERED,2024-05-03,2024-04-30,Ecom Express,1,OTP
DEL00075547,ORD0075547,TRK48836772,DELIVERED,2022-01-31,2022-02-02,XpressBees,1,Signature
DEL00075548,ORD0075548,TRK79284637,DELIVERED,2023-12-08,2023-12-11,XpressBees,1,Photo
DEL00075549,ORD0075549,TRK40741353,DELIVERED,2024-05-09,2024-05-09,XpressBees,1,Signature
DEL00075550,ORD0075550,TRK83496793,DELIVERED,2020-10-23,2020-10-26,XpressBees,1,Signature
DEL00075551,ORD0075551,TRK24426719,DELIVERED,2023-03-03,2023-03-03,Ecom Express,1,Signature
DEL00075552,ORD0075552,TRK78818220,DELIVERED,2024-11-29,2024-11-28,BlueDart,1,OTP
DEL00075553,ORD0075553,TRK25332935,DELIVERED,2023-04-07,2023-04-05,DTDC,1,Photo
DEL00075554,ORD0075554,TRK16089876,DELIVERED,2021-09-08,2021-09-09,Ecom Express,1,Photo
DEL00075555,ORD0075555,TRK22162178,DELIVERED,2022-06-06,2022-06-03,DTDC,1,OTP
DEL00075556,ORD0075556,TRK21651746,DELIVERED,2021-04-01,2021-03-27,XpressBees,1,Signature
DEL00075557,ORD0075557,TRK66409683,DELIVERED,2024-12-20,2024-12-20,Ecom Express,1,OTP
DEL00075558,ORD0075558,TRK42802001,DELIVERED,2024-03-13,2024-03-14,XpressBees,1,Photo
DEL00075559,ORD0075559,TRK25209013,DELIVERED,2020-03-13,2020-03-13,Delhivery,1,Photo
DEL00075560,ORD0075560,TRK86390655,DELIVERED,2021-07-13,2021-07-16,BlueDart,1,OTP
DEL00075561,ORD0075561,TRK33627945,DELIVERED,2022-07-04,2022-06-29,DTDC,1,Signature
DEL00075562,ORD0075562,TRK11850311,DELIVERED,2024-08-18,2024-08-18,XpressBees,1,OTP
DEL00075563,ORD0075563,TRK23680599,DELIVERED,2021-05-17,2021-05-18,XpressBees,1,OTP
DEL00075564,ORD0075564,TRK43437626,CANCELLED,2023-03-07,,Delhivery,1,
DEL00075565,ORD0075565,TRK55926148,DELIVERED,2022-04-11,2022-04-16,Delhivery,1,Photo
DEL00075566,ORD0075566,TRK12966190,DELIVERED,2021-05-21,2021-05-18,Ecom Express,1,Signature
DEL00075567,ORD0075567,TRK87349764,RETURNED,2022-09-04,,XpressBees,1,
DEL00075568,ORD0075568,TRK77169112,DELIVERED,2023-10-07,2023-10-01,Ecom Express,1,Signature
DEL00075569,ORD0075569,TRK56445976,DELIVERED,2022-01-04,2022-01-01,Ecom Express,1,OTP
DEL00075570,ORD0075570,TRK64045739,DELIVERED,2022-06-24,2022-06-20,XpressBees,1,Signature
DEL00075571,ORD0075571,TRK43138313,SHIPPED,2021-10-28,,XpressBees,1,
DEL00075572,ORD0075572,TRK94173553,DELIVERED,2024-07-23,2024-07-25,XpressBees,1,Photo
DEL00075573,ORD0075573,TRK35685496,DELIVERED,2022-02-02,2022-02-04,BlueDart,1,OTP
DEL00075574,ORD0075574,TRK88882736,SHIPPED,2020-02-29,,XpressBees,1,
DEL00075575,ORD0075575,TRK21718564,DELIVERED,2020-12-01,2020-12-03,XpressBees,1,OTP
DEL00075576,ORD0075576,TRK44249137,RETURNED,2022-08-23,,Delhivery,1,
DEL00075577,ORD0075577,TRK52765328,SHIPPED,2023-12-16,,DTDC,1,
DEL00075578,ORD0075578,TRK83716331,DELIVERED,2024-10-30,2024-10-25,Ecom Express,1,Photo
DEL00075579,ORD0075579,TRK94895799,DELIVERED,2024-10-15,2024-10-11,DTDC,1,Photo
DEL00075580,ORD0075580,TRK12587392,DELIVERED,2021-10-19,2021-10-22,Delhivery,1,Photo
DEL00075581,ORD0075581,TRK42288591,CANCELLED,2020-11-12,,BlueDart,1,
DEL00075582,ORD0075582,TRK41417535,DELIVERED,2023-03-11,2023-03-13,Delhivery,1,Signature
DEL00075583,ORD0075583,TRK92698042,DELIVERED,2020-12-23,2020-12-26,XpressBees,1,Photo
DEL00075584,ORD0075584,TRK63909784,SHIPPED,2024-03-08,,Ecom Express,1,
DEL00075585,ORD0075585,TRK29027675,NOT_DISPATCHED,2020-08-15,,XpressBees,1,
DEL00075586,ORD0075586,TRK78158092,SHIPPED,2021-09-07,,Ecom Express,1,
DEL00075587,ORD0075587,TRK61425845,DELIVERED,2020-04-10,2020-04-09,Ecom Express,1,OTP
DEL00075588,ORD0075588,TRK70725461,DELIVERED,2020-11-06,2020-11-04,BlueDart,1,OTP
DEL00075589,ORD0075589,TRK79732255,SHIPPED,2022-03-11,,XpressBees,1,
DEL00075590,ORD0075590,TRK64242772,DELIVERED,2021-01-31,2021-01-31,XpressBees,1,OTP
DEL00075591,ORD0075591,TRK50368454,DELIVERED,2023-01-25,2023-01-24,Ecom Express,1,Photo
DEL00075592,ORD0075592,TRK13311308,DELIVERED,2021-01-13,2021-01-12,DTDC,1,Photo
DEL00075593,ORD0075593,TRK56299086,DELIVERED,2020-07-27,2020-07-26,BlueDart,1,Signature
DEL00075594,ORD0075594,TRK78937023,DELIVERED,2024-11-14,2024-11-15,XpressBees,1,OTP
DEL00075595,ORD0075595,TRK51335182,DELIVERED,2021-09-04,2021-09-06,BlueDart,1,Photo
DEL00075596,ORD0075596,TRK28545528,DELIVERED,2021-09-27,2021-10-01,BlueDart,1,Signature
DEL00075597,ORD0075597,TRK55476791,DELIVERED,2023-02-16,2023-02-16,Delhivery,1,OTP
DEL00075598,ORD0075598,TRK64696267,DELIVERED,2020-03-08,2020-03-12,Delhivery,1,Photo
DEL00075599,ORD0075599,TRK48254468,SHIPPED,2020-05-13,,BlueDart,1,
DEL00075600,ORD0075600,TRK75098522,DELIVERED,2022-02-21,2022-02-19,DTDC,1,Signature
DEL00075601,ORD0075601,TRK38507731,DELIVERED,2022-06-21,2022-06-24,BlueDart,1,OTP
DEL00075602,ORD0075602,TRK16653822,SHIPPED,2022-04-12,,Delhivery,1,
DEL00075603,ORD0075603,TRK61920783,DELIVERED,2023-11-13,2023-11-12,DTDC,1,Photo
DEL00075604,ORD0075604,TRK76150179,DELIVERED,2020-04-04,2020-04-05,DTDC,1,Signature
DEL00075605,ORD0075605,TRK60035313,SHIPPED,2023-01-11,,Delhivery,1,
DEL00075606,ORD0075606,TRK13205873,SHIPPED,2024-11-11,,Delhivery,1,
DEL00075607,ORD0075607,TRK55361091,DELIVERED,2023-07-06,2023-07-04,Ecom Express,1,Photo
DEL00075608,ORD0075608,TRK44788526,DELIVERED,2022-01-12,2022-01-13,BlueDart,1,Signature
DEL00075609,ORD0075609,TRK50359710,DELIVERED,2023-09-12,2023-09-11,BlueDart,1,OTP
DEL00075610,ORD0075610,TRK49233290,DELIVERED,2021-10-19,2021-10-15,BlueDart,1,Signature
DEL00075611,ORD0075611,TRK32398474,SHIPPED,2020-02-26,,DTDC,1,
DEL00075612,ORD0075612,TRK70273500,SHIPPED,2024-08-05,,DTDC,1,
DEL00075613,ORD0075613,TRK48069525,DELIVERED,2021-10-26,2021-10-25,XpressBees,1,Photo
DEL00075614,ORD0075614,TRK42209290,DELIVERED,2024-12-20,2024-12-16,BlueDart,1,Signature
DEL00075615,ORD0075615,TRK41091514,DELIVERED,2023-03-19,2023-03-20,BlueDart,1,Signature
DEL00075616,ORD0075616,TRK75963251,DELIVERED,2021-11-13,2021-11-16,DTDC,1,OTP
DEL00075617,ORD0075617,TRK15126371,SHIPPED,2023-01-19,,DTDC,1,
DEL00075618,ORD0075618,TRK66076555,DELIVERED,2023-03-15,2023-03-12,XpressBees,1,Photo
DEL00075619,ORD0075619,TRK80854631,DELIVERED,2020-02-20,2020-02-15,Ecom Express,1,OTP
DEL00075620,ORD0075620,TRK80838789,CANCELLED,2024-07-28,,Ecom Express,1,
DEL00075621,ORD0075621,TRK47955113,DELIVERED,2020-05-02,2020-04-29,Delhivery,1,Photo
DEL00075622,ORD0075622,TRK24634686,DELIVERED,2020-05-29,2020-05-30,BlueDart,1,Photo
DEL00075623,ORD0075623,TRK88388803,NOT_DISPATCHED,2021-10-22,,DTDC,1,
DEL00075624,ORD0075624,TRK63414843,DELIVERED,2022-11-14,2022-11-11,DTDC,1,Signature
DEL00075625,ORD0075625,TRK17898317,DELIVERED,2021-06-22,2021-06-24,Ecom Express,1,Photo
DEL00075626,ORD0075626,TRK24242976,SHIPPED,2023-03-30,,XpressBees,1,
DEL00075627,ORD0075627,TRK20148767,SHIPPED,2024-02-15,,XpressBees,1,
DEL00075628,ORD0075628,TRK47277466,DELIVERED,2022-12-13,2022-12-13,Delhivery,1,OTP
DEL00075629,ORD0075629,TRK80355142,DELIVERED,2021-03-01,2021-02-23,Delhivery,1,Signature
DEL00075630,ORD0075630,TRK15295790,SHIPPED,2023-02-09,,Delhivery,1,
DEL00075631,ORD0075631,TRK40938227,DELIVERED,2022-10-12,2022-10-11,DTDC,1,OTP
DEL00075632,ORD0075632,TRK30136160,DELIVERED,2021-07-26,2021-07-31,Delhivery,1,Signature
DEL00075633,ORD0075633,TRK46781351,DELIVERED,2022-09-27,2022-10-01,DTDC,1,Signature
DEL00075634,ORD0075634,TRK25183638,DELIVERED,2024-04-04,2024-04-06,DTDC,1,Photo
DEL00075635,ORD0075635,TRK67354418,DELIVERED,2023-08-26,2023-08-25,BlueDart,1,OTP
DEL00075636,ORD0075636,TRK80580712,NOT_DISPATCHED,2021-04-28,,DTDC,1,
DEL00075637,ORD0075637,TRK17590137,SHIPPED,2024-05-14,,Ecom Express,1,
DEL00075638,ORD0075638,TRK74437500,DELIVERED,2023-03-08,2023-03-07,Delhivery,1,Signature
DEL00075639,ORD0075639,TRK97525486,DELIVERED,2023-01-10,2023-01-12,Ecom Express,1,OTP
DEL00075640,ORD0075640,TRK44801610,CANCELLED,2020-10-03,,DTDC,1,
DEL00075641,ORD0075641,TRK82478262,DELIVERED,2022-07-17,2022-07-13,Ecom Express,1,OTP
DEL00075642,ORD0075642,TRK63045483,DELIVERED,2021-11-28,2021-11-23,BlueDart,1,OTP
DEL00075643,ORD0075643,TRK14169661,DELIVERED,2023-01-15,2023-01-17,XpressBees,1,OTP
DEL00075644,ORD0075644,TRK41066665,DELIVERED,2022-03-26,2022-03-23,XpressBees,1,OTP
DEL00075645,ORD0075645,TRK50472826,DELIVERED,2024-02-03,2024-02-01,Delhivery,1,OTP
DEL00075646,ORD0075646,TRK91829201,SHIPPED,2024-08-03,,Delhivery,1,
DEL00075647,ORD0075647,TRK18929962,DELIVERED,2024-09-03,2024-09-03,Delhivery,1,Photo
DEL00075648,ORD0075648,TRK88649523,DELIVERED,2020-08-31,2020-08-30,BlueDart,1,Signature
DEL00075649,ORD0075649,TRK37511691,DELIVERED,2022-07-23,2022-07-22,Delhivery,1,Signature
DEL00075650,ORD0075650,TRK49201572,DELIVERED,2022-12-26,2022-12-26,BlueDart,1,Signature
DEL00075651,ORD0075651,TRK45166517,DELIVERED,2023-06-23,2023-06-18,BlueDart,1,OTP
DEL00075652,ORD0075652,TRK21130271,RETURNED,2023-01-29,,Ecom Express,1,
DEL00075653,ORD0075653,TRK68179297,SHIPPED,2024-08-10,,BlueDart,1,
DEL00075654,ORD0075654,TRK96901262,DELIVERED,2021-02-08,2021-02-08,Ecom Express,1,OTP
DEL00075655,ORD0075655,TRK16755601,DELIVERED,2022-06-13,2022-06-10,XpressBees,1,OTP
DEL00075656,ORD0075656,TRK37791704,NOT_DISPATCHED,2020-02-21,,XpressBees,1,
DEL00075657,ORD0075657,TRK87680676,DELIVERED,2024-01-18,2024-01-20,DTDC,1,Signature
DEL00075658,ORD0075658,TRK90708704,DELIVERED,2020-05-31,2020-05-28,XpressBees,1,Photo
DEL00075659,ORD0075659,TRK97130399,DELIVERED,2022-07-11,2022-07-11,BlueDart,1,Photo
DEL00075660,ORD0075660,TRK93873197,DELIVERED,2021-02-08,2021-02-02,XpressBees,1,Signature
DEL00075661,ORD0075661,TRK83084566,DELIVERED,2022-02-13,2022-02-16,DTDC,1,OTP
DEL00075662,ORD0075662,TRK67716516,DELIVERED,2021-11-03,2021-11-05,DTDC,1,Signature
DEL00075663,ORD0075663,TRK89781858,DELIVERED,2024-10-20,2024-10-20,Delhivery,1,Photo
DEL00075664,ORD0075664,TRK49844933,SHIPPED,2023-08-23,,XpressBees,1,
DEL00075665,ORD0075665,TRK88599564,DELIVERED,2021-03-08,2021-03-04,DTDC,1,Signature
DEL00075666,ORD0075666,TRK54753316,DELIVERED,2022-11-08,2022-11-10,Delhivery,1,Photo
DEL00075667,ORD0075667,TRK22797654,DELIVERED,2020-03-28,2020-03-27,XpressBees,1,OTP
DEL00075668,ORD0075668,TRK87081586,SHIPPED,2020-07-07,,XpressBees,1,
DEL00075669,ORD0075669,TRK63440046,DELIVERED,2021-04-13,2021-04-16,DTDC,1,OTP
DEL00075670,ORD0075670,TRK28988214,DELIVERED,2020-10-13,2020-10-11,BlueDart,1,OTP
DEL00075671,ORD0075671,TRK21762632,DELIVERED,2023-01-02,2022-12-31,Ecom Express,1,Signature
DEL00075672,ORD0075672,TRK88318940,DELIVERED,2020-04-06,2020-04-03,BlueDart,1,Signature
DEL00075673,ORD0075673,TRK91195027,NOT_DISPATCHED,2021-12-16,,BlueDart,1,
DEL00075674,ORD0075674,TRK87380644,DELIVERED,2021-10-07,2021-10-07,DTDC,1,Signature
DEL00075675,ORD0075675,TRK33455228,DELIVERED,2024-06-08,2024-06-08,DTDC,1,Photo
DEL00075676,ORD0075676,TRK63187087,CANCELLED,2023-10-25,,DTDC,1,
DEL00075677,ORD0075677,TRK75942256,SHIPPED,2020-07-28,,Ecom Express,1,
DEL00075678,ORD0075678,TRK89698866,SHIPPED,2023-06-10,,Ecom Express,1,
DEL00075679,ORD0075679,TRK39661221,DELIVERED,2021-08-23,2021-08-27,BlueDart,1,Photo
DEL00075680,ORD0075680,TRK23624030,DELIVERED,2024-11-02,2024-10-29,DTDC,1,Photo
DEL00075681,ORD0075681,TRK32257662,DELIVERED,2020-01-11,2020-01-08,Delhivery,1,Photo
DEL00075682,ORD0075682,TRK42680646,DELIVERED,2020-12-24,2020-12-24,Delhivery,1,Photo
DEL00075683,ORD0075683,TRK61719709,RETURNED,2024-01-19,,Delhivery,1,
DEL00075684,ORD0075684,TRK28060506,RETURNED,2024-10-28,,Delhivery,1,
DEL00075685,ORD0075685,TRK79965937,DELIVERED,2023-03-22,2023-03-19,BlueDart,1,OTP
DEL00075686,ORD0075686,TRK55768424,DELIVERED,2020-03-02,2020-02-25,XpressBees,1,OTP
DEL00075687,ORD0075687,TRK71984786,RETURNED,2022-12-29,,Ecom Express,1,
DEL00075688,ORD0075688,TRK15230709,DELIVERED,2024-09-21,2024-09-19,Ecom Express,1,OTP
DEL00075689,ORD0075689,TRK73241731,DELIVERED,2020-05-31,2020-06-01,Delhivery,1,Signature
DEL00075690,ORD0075690,TRK81466002,DELIVERED,2021-08-12,2021-08-11,XpressBees,1,Signature
DEL00075691,ORD0075691,TRK89582327,DELIVERED,2022-09-09,2022-09-08,Delhivery,1,Signature
DEL00075692,ORD0075692,TRK26522376,DELIVERED,2024-08-05,2024-08-08,Delhivery,1,OTP
DEL00075693,ORD0075693,TRK81759465,DELIVERED,2022-01-12,2022-01-10,Ecom Express,1,OTP
DEL00075694,ORD0075694,TRK60156735,DELIVERED,2023-06-11,2023-06-16,Ecom Express,1,Signature
DEL00075695,ORD0075695,TRK46866574,DELIVERED,2024-02-05,2024-02-01,Delhivery,1,Signature
DEL00075696,ORD0075696,TRK27122866,DELIVERED,2021-12-01,2021-12-01,Delhivery,1,Photo
DEL00075697,ORD0075697,TRK25724349,DELIVERED,2023-01-27,2023-01-28,DTDC,1,OTP
DEL00075698,ORD0075698,TRK14572008,SHIPPED,2024-02-25,,Delhivery,1,
DEL00075699,ORD0075699,TRK21656524,DELIVERED,2022-05-09,2022-05-07,Delhivery,1,Signature
DEL00075700,ORD0075700,TRK48488322,SHIPPED,2020-09-10,,Delhivery,1,
DEL00075701,ORD0075701,TRK10758190,DELIVERED,2020-05-14,2020-05-18,BlueDart,1,OTP
DEL00075702,ORD0075702,TRK98017440,DELIVERED,2024-04-04,2024-03-29,DTDC,1,Photo
DEL00075703,ORD0075703,TRK75771686,DELIVERED,2023-01-02,2022-12-30,DTDC,1,OTP
DEL00075704,ORD0075704,TRK75429507,DELIVERED,2020-12-16,2020-12-16,Delhivery,1,OTP
DEL00075705,ORD0075705,TRK40926002,DELIVERED,2021-03-19,2021-03-24,Ecom Express,1,Photo
DEL00075706,ORD0075706,TRK71894752,SHIPPED,2020-09-16,,Ecom Express,1,
DEL00075707,ORD0075707,TRK98187144,DELIVERED,2023-11-16,2023-11-16,DTDC,1,Photo
DEL00075708,ORD0075708,TRK29715146,DELIVERED,2021-05-25,2021-05-24,DTDC,1,Signature
DEL00075709,ORD0075709,TRK65230263,NOT_DISPATCHED,2024-09-26,,BlueDart,1,
DEL00075710,ORD0075710,TRK34928694,DELIVERED,2024-06-17,2024-06-14,DTDC,1,Photo
DEL00075711,ORD0075711,TRK50876186,NOT_DISPATCHED,2021-02-25,,Delhivery,1,
DEL00075712,ORD0075712,TRK27518710,CANCELLED,2020-11-20,,XpressBees,1,
DEL00075713,ORD0075713,TRK61012440,DELIVERED,2020-11-18,2020-11-13,Delhivery,1,OTP
DEL00075714,ORD0075714,TRK84059255,DELIVERED,2024-08-19,2024-08-23,DTDC,1,Signature
DEL00075715,ORD0075715,TRK39982569,DELIVERED,2022-09-14,2022-09-16,Delhivery,1,OTP
DEL00075716,ORD0075716,TRK64837086,DELIVERED,2022-09-29,2022-09-28,Ecom Express,1,Signature
DEL00075717,ORD0075717,TRK29131567,SHIPPED,2024-08-14,,Delhivery,1,
DEL00075718,ORD0075718,TRK45598871,DELIVERED,2020-12-01,2020-11-26,Ecom Express,1,Photo
DEL00075719,ORD0075719,TRK14040260,SHIPPED,2023-03-08,,BlueDart,1,
DEL00075720,ORD0075720,TRK99436909,CANCELLED,2023-03-17,,DTDC,1,
DEL00075721,ORD0075721,TRK63123595,DELIVERED,2023-06-29,2023-07-01,DTDC,1,OTP
DEL00075722,ORD0075722,TRK31370535,DELIVERED,2022-12-28,2022-12-26,DTDC,1,OTP
DEL00075723,ORD0075723,TRK65113150,RETURNED,2024-09-03,,XpressBees,1,
DEL00075724,ORD0075724,TRK24915205,DELIVERED,2024-03-08,2024-03-11,Ecom Express,1,OTP
DEL00075725,ORD0075725,TRK71554323,DELIVERED,2023-06-20,2023-06-17,Ecom Express,1,OTP
DEL00075726,ORD0075726,TRK29577330,DELIVERED,2023-11-25,2023-11-22,BlueDart,1,OTP
DEL00075727,ORD0075727,TRK37096496,DELIVERED,2022-03-14,2022-03-15,XpressBees,1,OTP
DEL00075728,ORD0075728,TRK16605954,SHIPPED,2020-05-09,,Ecom Express,1,
DEL00075729,ORD0075729,TRK53158908,SHIPPED,2020-09-29,,BlueDart,1,
DEL00075730,ORD0075730,TRK24528152,DELIVERED,2020-01-14,2020-01-09,Delhivery,1,OTP
DEL00075731,ORD0075731,TRK46078138,DELIVERED,2022-01-03,2021-12-31,Ecom Express,1,Signature
DEL00075732,ORD0075732,TRK82367467,DELIVERED,2020-12-10,2020-12-10,Ecom Express,1,Photo
DEL00075733,ORD0075733,TRK72918075,NOT_DISPATCHED,2021-11-20,,BlueDart,1,
DEL00075734,ORD0075734,TRK56461877,DELIVERED,2024-07-21,2024-07-25,BlueDart,1,Photo
DEL00075735,ORD0075735,TRK93768674,DELIVERED,2023-09-04,2023-09-06,Ecom Express,1,Photo
DEL00075736,ORD0075736,TRK14296246,DELIVERED,2022-04-11,2022-04-10,Ecom Express,1,OTP
DEL00075737,ORD0075737,TRK34853308,DELIVERED,2024-05-10,2024-05-10,Delhivery,1,Photo
DEL00075738,ORD0075738,TRK78361698,DELIVERED,2020-12-03,2020-12-06,XpressBees,1,Signature
DEL00075739,ORD0075739,TRK90841113,DELIVERED,2022-01-23,2022-01-21,Ecom Express,1,Signature
DEL00075740,ORD0075740,TRK32975289,DELIVERED,2022-05-16,2022-05-16,Ecom Express,1,OTP
DEL00075741,ORD0075741,TRK70152683,SHIPPED,2020-09-14,,XpressBees,1,
DEL00075742,ORD0075742,TRK55357322,DELIVERED,2020-04-29,2020-04-30,BlueDart,1,Signature
DEL00075743,ORD0075743,TRK17630765,DELIVERED,2022-03-07,2022-03-07,DTDC,1,Signature
DEL00075744,ORD0075744,TRK12649047,DELIVERED,2023-11-17,2023-11-14,DTDC,1,Signature
DEL00075745,ORD0075745,TRK80468458,DELIVERED,2023-01-15,2023-01-20,DTDC,1,Photo
DEL00075746,ORD0075746,TRK58620759,DELIVERED,2024-07-15,2024-07-17,Ecom Express,1,OTP
DEL00075747,ORD0075747,TRK70607117,DELIVERED,2020-02-23,2020-02-24,XpressBees,1,Photo
DEL00075748,ORD0075748,TRK86117605,DELIVERED,2023-04-09,2023-04-04,XpressBees,1,Signature
DEL00075749,ORD0075749,TRK30976292,DELIVERED,2023-03-22,2023-03-21,Ecom Express,1,OTP
DEL00075750,ORD0075750,TRK54929707,DELIVERED,2021-07-12,2021-07-09,Ecom Express,1,Signature
DEL00075751,ORD0075751,TRK58669480,SHIPPED,2023-03-08,,Delhivery,1,
DEL00075752,ORD0075752,TRK76570393,DELIVERED,2024-11-18,2024-11-21,XpressBees,1,Signature
DEL00075753,ORD0075753,TRK86276629,DELIVERED,2023-05-31,2023-06-01,Ecom Express,1,Photo
DEL00075754,ORD0075754,TRK91867007,DELIVERED,2021-05-25,2021-05-22,BlueDart,1,Photo
DEL00075755,ORD0075755,TRK35335262,DELIVERED,2024-12-28,2024-12-28,Ecom Express,1,Signature
DEL00075756,ORD0075756,TRK98703415,SHIPPED,2023-10-30,,BlueDart,1,
DEL00075757,ORD0075757,TRK91039769,DELIVERED,2020-08-28,2020-08-27,DTDC,1,Photo
DEL00075758,ORD0075758,TRK28808015,SHIPPED,2022-02-19,,XpressBees,1,
DEL00075759,ORD0075759,TRK87500050,SHIPPED,2023-02-17,,XpressBees,1,
DEL00075760,ORD0075760,TRK84007471,DELIVERED,2020-07-09,2020-07-10,BlueDart,1,Signature
DEL00075761,ORD0075761,TRK74002198,RETURNED,2023-12-16,,Ecom Express,1,
DEL00075762,ORD0075762,TRK11919239,DELIVERED,2023-05-12,2023-05-06,DTDC,1,Photo
DEL00075763,ORD0075763,TRK31876779,DELIVERED,2021-07-09,2021-07-04,XpressBees,1,Photo
DEL00075764,ORD0075764,TRK90507408,DELIVERED,2021-06-14,2021-06-11,BlueDart,1,OTP
DEL00075765,ORD0075765,TRK10358625,DELIVERED,2024-07-24,2024-07-23,BlueDart,1,Signature
DEL00075766,ORD0075766,TRK37793573,DELIVERED,2024-05-04,2024-05-02,Ecom Express,1,Photo
DEL00075767,ORD0075767,TRK72378562,DELIVERED,2022-04-06,2022-04-02,XpressBees,1,Photo
DEL00075768,ORD0075768,TRK44711836,DELIVERED,2020-01-16,2020-01-21,DTDC,1,OTP
DEL00075769,ORD0075769,TRK48954791,DELIVERED,2022-08-27,2022-08-29,Ecom Express,1,Signature
DEL00075770,ORD0075770,TRK69453744,SHIPPED,2022-05-15,,BlueDart,1,
DEL00075771,ORD0075771,TRK38834723,DELIVERED,2024-05-13,2024-05-13,Delhivery,1,Photo
DEL00075772,ORD0075772,TRK12810687,DELIVERED,2023-06-26,2023-06-28,XpressBees,1,OTP
DEL00075773,ORD0075773,TRK82475304,DELIVERED,2024-09-14,2024-09-14,XpressBees,1,Signature
DEL00075774,ORD0075774,TRK13741150,DELIVERED,2023-08-21,2023-08-23,Ecom Express,1,OTP
