ReturnID,OrderID,CustomerID,ReturnStatus,ReturnReason,RequestedDate,ApprovedDate
RET00002299,ORD0075421,CUST075421,PICKUP_SCHEDULED,Damaged item,2023-10-03,2023-10-03
RET00002300,ORD0075514,CUST075514,RECEIVED,Missing item,2024-08-07,2024-08-07
RET00002301,ORD0075517,CUST075517,APPROVED,Wrong item,2020-11-19,2020-11-19
RET00002302,ORD0075567,CUST075567,COMPLETED,Not needed,2022-08-31,2022-08-31
RET00002303,ORD0075576,CUST075576,APPROVED,Missing item,2022-08-16,2022-08-16
RET00002304,ORD0075652,CUST075652,COMPLETED,Not needed,2023-01-23,2023-01-23
RET00002305,ORD0075683,CUST075683,REQUESTED,Product issue,2024-01-12,
RET00002306,ORD0075684,CUST075684,COMPLETED,Product issue,2024-10-26,2024-10-26
RET00002307,ORD0075687,CUST075687,COMPLETED,Not needed,2022-12-26,2022-12-26
RET00002308,ORD0075723,CUST075723,COMPLETED,Not needed,2024-09-01,2024-09-01
RET00002309,ORD0075761,CUST075761,PICKUP_SCHEDULED,Missing item,2023-12-11,2023-12-11
RET00002310,ORD0075819,CUST075819,REQUESTED,Product issue,2022-10-05,
RET00002311,ORD0075827,CUST075827,RECEIVED,Damaged item,2023-12-11,2023-12-11
RET00002312,ORD0075848,CUST075848,RECEIVED,Damaged item,2023-05-13,2023-05-13
RET00002313,ORD0075856,CUST075856,COMPLETED,Product issue,2024-03-14,2024-03-14
RET00002314,ORD0075862,CUST075862,APPROVED,Damaged item,2024-08-13,2024-08-13
RET00002315,ORD0075904,CUST075904,REQUESTED,Missing item,2021-06-07,
RET00002316,ORD0075956,CUST075956,COMPLETED,Not needed,2024-11-25,2024-11-25
RET00002317,ORD0075997,CUST075997,PICKUP_SCHEDULED,Damaged item,2021-05-28,2021-05-28
RET00002318,ORD0076019,CUST076019,REQUESTED,Product issue,2020-02-14,
RET00002319,ORD0076036,CUST076036,REQUESTED,Wrong item,2022-06-28,
RET00002320,ORD0076045,CUST076045,COMPLETED,Damaged item,2024-04-22,2024-04-22
RET00002321,ORD0076106,CUST076106,COMPLETED,Missing item,2023-08-06,2023-08-06
RET00002322,ORD0076245,CUST076245,RECEIVED,Wrong item,2021-06-30,2021-06-30
RET00002323,ORD0076253,CUST076253,RECEIVED,Product issue,2022-11-28,2022-11-28
RET00002324,ORD0076294,CUST076294,RECEIVED,Not needed,2023-05-28,2023-05-28
RET00002325,ORD0076323,CUST076323,APPROVED,Wrong item,2021-02-09,2021-02-09
RET00002326,ORD0076453,CUST076453,COMPLETED,Missing item,2024-07-03,2024-07-03
RET00002327,ORD0076456,CUST076456,APPROVED,Damaged item,2024-11-04,2024-11-04
RET00002328,ORD0076499,CUST076499,APPROVED,Damaged item,2021-09-11,2021-09-11
RET00002329,ORD0076514,CUST076514,REQUESTED,Missing item,2024-12-25,
RET00002330,ORD0076579,CUST076579,COMPLETED,Damaged item,2022-10-16,2022-10-16
RET00002331,ORD0076663,CUST076663,COMPLETED,Product issue,2020-03-08,2020-03-08
RET00002332,ORD0076828,CUST076828,COMPLETED,Damaged item,2024-09-15,2024-09-15
RET00002333,ORD0076859,CUST076859,PICKUP_SCHEDULED,Product issue,2024-06-26,2024-06-26
RET00002334,ORD0076860,CUST076860,COMPLETED,Product issue,2020-10-22,2020-10-22
RET00002335,ORD0076862,CUST076862,PICKUP_SCHEDULED,Not needed,2024-07-01,2024-07-01
RET00002336,ORD0076884,CUST076884,PICKUP_SCHEDULED,Damaged item,2020-04-17,2020-04-17
RET00002337,ORD0076920,CUST076920,APPROVED,Not needed,2020-06-09,2020-06-09
RET00002338,ORD0076927,CUST076927,COMPLETED,Damaged item,2022-04-28,2022-04-28
RET00002339,ORD0076992,CUST076992,APPROVED,Damaged item,2020-04-10,2020-04-10
RET00002340,ORD0077031,CUST077031,RECEIVED,Wrong item,2022-03-07,2022-03-07
RET00002341,ORD0077038,CUST077038,APPROVED,Damaged item,2021-06-10,2021-06-10
RET00002342,ORD0077086,CUST077086,COMPLETED,Wrong item,2022-02-22,2022-02-22
RET00002343,ORD0077110,CUST077110,RECEIVED,Product issue,2022-02-05,2022-02-05
RET00002344,ORD0077133,CUST077133,RECEIVED,Damaged item,2024-11-01,2024-11-01
RET00002345,ORD0077145,CUST077145,REQUESTED,Damaged item,2021-02-25,
RET00002346,ORD0077197,CUST077197,COMPLETED,Damaged item,2021-04-23,2021-04-23
RET00002347,ORD0077204,CUST077204,REQUESTED,Wrong item,2024-10-21,
RET00002348,ORD0077235,CUST077235,COMPLETED,Wrong item,2020-11-23,2020-11-23
RET00002349,ORD0077240,CUST077240,COMPLETED,Product issue,2023-03-11,2023-03-11
RET00002350,ORD0077250,CUST077250,APPROVED,Missing item,2023-10-10,2023-10-10
RET00002351,ORD0077292,CUST077292,COMPLETED,Not needed,2020-07-16,2020-07-16
RET00002352,ORD0077293,CUST077293,COMPLETED,Not needed,2021-05-21,2021-05-21
RET00002353,ORD0077339,CUST077339,APPROVED,Product issue,2021-02-27,2021-02-27
RET00002354,ORD0077350,CUST077350,COMPLETED,Wrong item,2021-10-23,2021-10-23
RET00002355,ORD0077395,CUST077395,PICKUP_SCHEDULED,Wrong item,2023-06-20,2023-06-20
RET00002356,ORD0077426,CUST077426,COMPLETED,Not needed,2023-12-01,2023-12-01
RET00002357,ORD0077434,CUST077434,PICKUP_SCHEDULED,Not needed,2020-03-11,2020-03-11
RET00002358,ORD0077467,CUST077467,COMPLETED,Product issue,2022-03-18,2022-03-18
RET00002359,ORD0077474,CUST077474,RECEIVED,Not needed,2022-03-04,2022-03-04
RET00002360,ORD0077502,CUST077502,RECEIVED,Not needed,2023-01-06,2023-01-06
RET00002361,ORD0077554,CUST077554,APPROVED,Not needed,2020-07-15,2020-07-15
RET00002362,ORD0077565,CUST077565,COMPLETED,Product issue,2021-11-13,2021-11-13
RET00002363,ORD0077575,CUST077575,PICKUP_SCHEDULED,Damaged item,2020-11-20,2020-11-20
RET00002364,ORD0077590,CUST077590,REQUESTED,Missing item,2020-04-03,
RET00002365,ORD0077612,CUST077612,COMPLETED,Missing item,2022-10-28,2022-10-28
RET00002366,ORD0077669,CUST077669,COMPLETED,Missing item,2021-11-10,2021-11-10
RET00002367,ORD0077744,CUST077744,REQUESTED,Wrong item,2024-06-14,
RET00002368,ORD0077752,CUST077752,RECEIVED,Missing item,2020-09-02,2020-09-02
RET00002369,ORD0077817,CUST077817,REQUESTED,Wrong item,2021-04-16,
RET00002370,ORD0077904,CUST077904,COMPLETED,Damaged item,2020-12-12,2020-12-12
RET00002371,ORD0077950,CUST077950,COMPLETED,Not needed,2020-03-21,2020-03-21
RET00002372,ORD0077952,CUST077952,COMPLETED,Product issue,2023-04-23,2023-04-23
RET00002373,ORD0077964,CUST077964,PICKUP_SCHEDULED,Damaged item,2024-01-03,2024-01-03
RET00002374,ORD0077973,CUST077973,COMPLETED,Missing item,2020-07-07,2020-07-07
RET00002375,ORD0077977,CUST077977,RECEIVED,Damaged item,2020-12-18,2020-12-18
RET00002376,ORD0078040,CUST078040,COMPLETED,Damaged item,2020-08-13,2020-08-13
RET00002377,ORD0078060,CUST078060,RECEIVED,Damaged item,2020-03-30,2020-03-30
RET00002378,ORD0078063,CUST078063,RECEIVED,Product issue,2020-03-23,2020-03-23
RET00002379,ORD0078170,CUST078170,APPROVED,Not needed,2020-01-17,2020-01-17
RET00002380,ORD0078193,CUST078193,APPROVED,Not needed,2020-11-20,2020-11-20
RET00002381,ORD0078212,CUST078212,APPROVED,Wrong item,2023-08-16,2023-08-16
RET00002382,ORD0078239,CUST078239,COMPLETED,Damaged item,2024-03-27,2024-03-27
RET00002383,ORD0078288,CUST078288,RECEIVED,Wrong item,2021-01-29,2021-01-29
RET00002384,ORD0078348,CUST078348,PICKUP_SCHEDULED,Wrong item,2020-08-25,2020-08-25
RET00002385,ORD0078397,CUST078397,COMPLETED,Damaged item,2022-05-17,2022-05-17
RET00002386,ORD0078471,CUST078471,RECEIVED,Wrong item,2024-05-21,2024-05-21
RET00002387,ORD0078496,CUST078496,COMPLETED,Missing item,2020-03-15,2020-03-15
RET00002388,ORD0078518,CUST078518,PICKUP_SCHEDULED,Wrong item,2022-11-08,2022-11-08
RET00002389,ORD0078578,CUST078578,COMPLETED,Not needed,2023-04-18,2023-04-18
RET00002390,ORD0078655,CUST078655,REQUESTED,Not needed,2023-03-02,
RET00002391,ORD0078674,CUST078674,COMPLETED,Not needed,2023-03-19,2023-03-19
RET00002392,ORD0078743,CUST078743,COMPLETED,Not needed,2020-04-25,2020-04-25
RET00002393,ORD0078765,CUST078765,COMPLETED,Not needed,2021-12-25,2021-12-25
RET00002394,ORD0078769,CUST078769,REQUESTED,Missing item,2020-08-23,
RET00002395,ORD0078853,CUST078853,COMPLETED,Not needed,2020-03-31,2020-03-31
RET00002396,ORD0078856,CUST078856,RECEIVED,Not needed,2023-02-10,2023-02-10
RET00002397,ORD0078900,CUST078900,COMPLETED,Not needed,2020-06-25,2020-06-25
RET00002398,ORD0078954,CUST078954,RECEIVED,Damaged item,2021-10-23,2021-10-23
RET00002399,ORD0078964,CUST078964,COMPLETED,Product issue,2023-05-03,2023-05-03
RET00002400,ORD0078979,CUST078979,COMPLETED,Damaged item,2021-02-12,2021-02-12
RET00002401,ORD0078981,CUST078981,COMPLETED,Wrong item,2020-01-01,2020-01-01
RET00002402,ORD0079023,CUST079023,RECEIVED,Product issue,2024-04-06,2024-04-06
RET00002403,ORD0079064,CUST079064,RECEIVED,Damaged item,2021-08-24,2021-08-24
RET00002404,ORD0079093,CUST079093,RECEIVED,Product issue,2023-05-15,2023-05-15
RET00002405,ORD0079101,CUST079101,COMPLETED,Product issue,2023-01-03,2023-01-03
RET00002406,ORD0079163,CUST079163,RECEIVED,Wrong item,2021-08-22,2021-08-22
RET00002407,ORD0079180,CUST079180,PICKUP_SCHEDULED,Missing item,2020-08-28,2020-08-28
RET00002408,ORD0079191,CUST079191,APPROVED,Product issue,2024-03-01,2024-03-01
RET00002409,ORD0079206,CUST079206,REQUESTED,Product issue,2024-05-03,
RET00002410,ORD0079240,CUST079240,APPROVED,Product issue,2020-06-06,2020-06-06
RET00002411,ORD0079257,CUST079257,COMPLETED,Damaged item,2022-04-15,2022-04-15
RET00002412,ORD0079258,CUST079258,APPROVED,Missing item,2021-11-05,2021-11-05
RET00002413,ORD0079278,CUST079278,REQUESTED,Wrong item,2021-06-29,
RET00002414,ORD0079279,CUST079279,COMPLETED,Wrong item,2024-07-15,2024-07-15
RET00002415,ORD0079298,CUST079298,RECEIVED,Damaged item,2023-04-27,2023-04-27
RET00002416,ORD0079330,CUST079330,RECEIVED,Missing item,2023-05-20,2023-05-20
RET00002417,ORD0079347,CUST079347,REQUESTED,Product issue,2022-05-29,
RET00002418,ORD0079377,CUST079377,APPROVED,Not needed,2024-10-15,2024-10-15
RET00002419,ORD0079425,CUST079425,REQUESTED,Wrong item,2022-04-12,
RET00002420,ORD0079436,CUST079436,APPROVED,Product issue,2023-01-01,2023-01-01
RET00002421,ORD0079449,CUST079449,COMPLETED,Missing item,2023-07-09,2023-07-09
RET00002422,ORD0079451,CUST079451,RECEIVED,Wrong item,2023-03-11,2023-03-11
RET00002423,ORD0079473,CUST079473,COMPLETED,Not needed,2024-10-02,2024-10-02
RET00002424,ORD0079519,CUST079519,PICKUP_SCHEDULED,Product issue,2023-11-29,2023-11-29
RET00002425,ORD0079531,CUST079531,PICKUP_SCHEDULED,Product issue,2020-11-29,2020-11-29
RET00002426,ORD0079559,CUST079559,RECEIVED,Product issue,2024-10-27,2024-10-27
RET00002427,ORD0079586,CUST079586,APPROVED,Product issue,2023-05-09,2023-05-09
RET00002428,ORD0079598,CUST079598,PICKUP_SCHEDULED,Not needed,2020-11-05,2020-11-05
RET00002429,ORD0079633,CUST079633,APPROVED,Wrong item,2022-02-08,2022-02-08
RET00002430,ORD0079653,CUST079653,REQUESTED,Wrong item,2020-01-05,
RET00002431,ORD0079665,CUST079665,APPROVED,Not needed,2021-10-22,2021-10-22
RET00002432,ORD0079736,CUST079736,COMPLETED,Wrong item,2024-11-08,2024-11-08
RET00002433,ORD0079739,CUST079739,RECEIVED,Product issue,2020-08-06,2020-08-06
RET00002434,ORD0079754,CUST079754,PICKUP_SCHEDULED,Damaged item,2022-05-20,2022-05-20
RET00002435,ORD0079762,CUST079762,RECEIVED,Wrong item,2020-11-27,2020-11-27
RET00002436,ORD0079825,CUST079825,COMPLETED,Missing item,2023-06-24,2023-06-24
RET00002437,ORD0079826,CUST079826,RECEIVED,Product issue,2023-03-09,2023-03-09
RET00002438,ORD0079868,CUST079868,COMPLETED,Not needed,2022-02-15,2022-02-15
RET00002439,ORD0079876,CUST079876,COMPLETED,Wrong item,2024-10-23,2024-10-23
RET00002440,ORD0079878,CUST079878,COMPLETED,Missing item,2021-08-14,2021-08-14
RET00002441,ORD0079897,CUST079897,RECEIVED,Missing item,2022-01-12,2022-01-12
RET00002442,ORD0079910,CUST079910,APPROVED,Not needed,2023-01-20,2023-01-20
RET00002443,ORD0079912,CUST079912,PICKUP_SCHEDULED,Not needed,2023-10-12,2023-10-12
RET00002444,ORD0079935,CUST079935,RECEIVED,Product issue,2023-07-10,2023-07-10
RET00002445,ORD0080019,CUST080019,APPROVED,Damaged item,2022-06-06,2022-06-06
RET00002446,ORD0080031,CUST080031,APPROVED,Not needed,2024-11-19,2024-11-19
RET00002447,ORD0080068,CUST080068,COMPLETED,Missing item,2023-04-19,2023-04-19
RET00002448,ORD0080080,CUST080080,APPROVED,Product issue,2024-07-19,2024-07-19
RET00002449,ORD0080089,CUST080089,COMPLETED,Not needed,2023-05-09,2023-05-09
RET00002450,ORD0080348,CUST080348,COMPLETED,Not needed,2022-12-26,2022-12-26
RET00002451,ORD0080371,CUST080371,REQUESTED,Not needed,2020-03-03,
RET00002452,ORD0080392,CUST080392,COMPLETED,Damaged item,2022-06-06,2022-06-06
RET00002453,ORD0080606,CUST080606,RECEIVED,Not needed,2021-12-29,2021-12-29
RET00002454,ORD0080649,CUST080649,COMPLETED,Wrong item,2021-10-07,2021-10-07
RET00002455,ORD0080650,CUST080650,APPROVED,Product issue,2021-01-11,2021-01-11
RET00002456,ORD0080671,CUST080671,PICKUP_SCHEDULED,Missing item,2022-12-18,2022-12-18
RET00002457,ORD0080687,CUST080687,REQUESTED,Wrong item,2022-09-17,
RET00002458,ORD0080706,CUST080706,COMPLETED,Product issue,2022-08-01,2022-08-01
RET00002459,ORD0080713,CUST080713,RECEIVED,Missing item,2022-07-14,2022-07-14
RET00002460,ORD0080747,CUST080747,REQUESTED,Damaged item,2022-02-27,
RET00002461,ORD0080774,CUST080774,REQUESTED,Damaged item,2023-10-17,
RET00002462,ORD0080844,CUST080844,REQUESTED,Wrong item,2021-04-18,
RET00002463,ORD0080860,CUST080860,APPROVED,Product issue,2021-03-07,2021-03-07
RET00002464,ORD0080864,CUST080864,COMPLETED,Missing item,2022-12-04,2022-12-04
RET00002465,ORD0080880,CUST080880,RECEIVED,Wrong item,2024-09-08,2024-09-08
RET00002466,ORD0080933,CUST080933,RECEIVED,Missing item,2022-04-19,2022-04-19
RET00002467,ORD0080987,CUST080987,APPROVED,Product issue,2024-04-24,2024-04-24
RET00002468,ORD0081032,CUST081032,APPROVED,Damaged item,2020-04-10,2020-04-10
RET00002469,ORD0081083,CUST081083,COMPLETED,Damaged item,2024-05-14,2024-05-14
RET00002470,ORD0081108,CUST081108,COMPLETED,Wrong item,2023-08-31,2023-08-31
RET00002471,ORD0081109,CUST081109,PICKUP_SCHEDULED,Missing item,2021-09-05,2021-09-05
RET00002472,ORD0081233,CUST081233,COMPLETED,Missing item,2024-12-23,2024-12-23
RET00002473,ORD0081247,CUST081247,RECEIVED,Not needed,2023-12-27,2023-12-27
RET00002474,ORD0081346,CUST081346,COMPLETED,Not needed,2020-12-11,2020-12-11
RET00002475,ORD0081357,CUST081357,RECEIVED,Not needed,2023-02-06,2023-02-06
RET00002476,ORD0081383,CUST081383,COMPLETED,Damaged item,2020-04-25,2020-04-25
RET00002477,ORD0081418,CUST081418,RECEIVED,Wrong item,2020-03-28,2020-03-28
RET00002478,ORD0081419,CUST081419,COMPLETED,Not needed,2023-02-17,2023-02-17
RET00002479,ORD0081453,CUST081453,PICKUP_SCHEDULED,Damaged item,2020-08-22,2020-08-22
RET00002480,ORD0081469,CUST081469,REQUESTED,Product issue,2024-03-11,
RET00002481,ORD0081470,CUST081470,COMPLETED,Product issue,2021-02-08,2021-02-08
RET00002482,ORD0081488,CUST081488,REQUESTED,Damaged item,2023-06-26,
RET00002483,ORD0081508,CUST081508,APPROVED,Missing item,2024-09-08,2024-09-08
RET00002484,ORD0081544,CUST081544,RECEIVED,Not needed,2021-12-25,2021-12-25
RET00002485,ORD0081619,CUST081619,APPROVED,Damaged item,2023-10-20,2023-10-20
RET00002486,ORD0081694,CUST081694,REQUESTED,Damaged item,2024-10-08,
RET00002487,ORD0081717,CUST081717,REQUESTED,Product issue,2023-06-30,
RET00002488,ORD0081718,CUST081718,APPROVED,Missing item,2023-10-19,2023-10-19
RET00002489,ORD0081724,CUST081724,PICKUP_SCHEDULED,Product issue,2023-06-21,2023-06-21
RET00002490,ORD0081780,CUST081780,RECEIVED,Product issue,2023-01-28,2023-01-28
RET00002491,ORD0081808,CUST081808,COMPLETED,Damaged item,2023-03-12,2023-03-12
RET00002492,ORD0081839,CUST081839,RECEIVED,Wrong item,2023-08-17,2023-08-17
RET00002493,ORD0081857,CUST081857,COMPLETED,Product issue,2020-11-16,2020-11-16
RET00002494,ORD0081970,CUST081970,COMPLETED,Damaged item,2020-08-20,2020-08-20
RET00002495,ORD0081973,CUST081973,APPROVED,Missing item,2021-08-12,2021-08-12
RET00002496,ORD0082000,CUST082000,PICKUP_SCHEDULED,Wrong item,2023-04-02,2023-04-02
RET00002497,ORD0082005,CUST082005,RECEIVED,Wrong item,2022-01-28,2022-01-28
RET00002498,ORD0082007,CUST082007,RECEIVED,Missing item,2022-06-25,2022-06-25
RET00002499,ORD0082014,CUST082014,COMPLETED,Not needed,2021-10-07,2021-10-07
RET00002500,ORD0082020,CUST082020,COMPLETED,Not needed,2022-03-24,2022-03-24
RET00002501,ORD0082072,CUST082072,APPROVED,Missing item,2023-08-05,2023-08-05
RET00002502,ORD0082102,CUST082102,RECEIVED,Wrong item,2020-05-23,2020-05-23
RET00002503,ORD0082127,CUST082127,APPROVED,Wrong item,2021-10-09,2021-10-09
RET00002504,ORD0082178,CUST082178,APPROVED,Damaged item,2021-03-04,2021-03-04
RET00002505,ORD0082235,CUST082235,RECEIVED,Not needed,2024-09-02,2024-09-02
RET00002506,ORD0082243,CUST082243,COMPLETED,Product issue,2021-12-04,2021-12-04
RET00002507,ORD0082345,CUST082345,APPROVED,Wrong item,2023-07-17,2023-07-17
RET00002508,ORD0082374,CUST082374,REQUESTED,Missing item,2024-01-12,
RET00002509,ORD0082377,CUST082377,COMPLETED,Missing item,2022-03-25,2022-03-25
RET00002510,ORD0082382,CUST082382,COMPLETED,Damaged item,2021-05-26,2021-05-26
RET00002511,ORD0082586,CUST082586,PICKUP_SCHEDULED,Product issue,2023-06-27,2023-06-27
RET00002512,ORD0082648,CUST082648,COMPLETED,Damaged item,2022-08-23,2022-08-23
RET00002513,ORD0082654,CUST082654,PICKUP_SCHEDULED,Damaged item,2024-06-15,2024-06-15
RET00002514,ORD0082671,CUST082671,REQUESTED,Damaged item,2022-10-19,
RET00002515,ORD0082686,CUST082686,APPROVED,Wrong item,2021-07-20,2021-07-20
RET00002516,ORD0082812,CUST082812,COMPLETED,Missing item,2020-05-19,2020-05-19
RET00002517,ORD0082836,CUST082836,RECEIVED,Not needed,2023-11-26,2023-11-26
RET00002518,ORD0082838,CUST082838,COMPLETED,Damaged item,2022-11-24,2022-11-24
RET00002519,ORD0082843,CUST082843,PICKUP_SCHEDULED,Wrong item,2021-04-28,2021-04-28
RET00002520,ORD0082916,CUST082916,PICKUP_SCHEDULED,Damaged item,2024-06-02,2024-06-02
RET00002521,ORD0082952,CUST082952,COMPLETED,Wrong item,2021-06-03,2021-06-03
RET00002522,ORD0082965,CUST082965,COMPLETED,Not needed,2024-06-11,2024-06-11
RET00002523,ORD0082987,CUST082987,RECEIVED,Product issue,2021-11-14,2021-11-14
RET00002524,ORD0083001,CUST083001,RECEIVED,Wrong item,2020-09-27,2020-09-27
RET00002525,ORD0083106,CUST083106,RECEIVED,Product issue,2023-07-24,2023-07-24
RET00002526,ORD0083113,CUST083113,COMPLETED,Missing item,2021-04-10,2021-04-10
RET00002527,ORD0083159,CUST083159,COMPLETED,Not needed,2022-11-30,2022-11-30
RET00002528,ORD0083161,CUST083161,COMPLETED,Not needed,2020-02-10,2020-02-10
RET00002529,ORD0083167,CUST083167,PICKUP_SCHEDULED,Product issue,2022-07-19,2022-07-19
RET00002530,ORD0083186,CUST083186,REQUESTED,Wrong item,2023-07-25,
RET00002531,ORD0083220,CUST083220,COMPLETED,Wrong item,2021-10-05,2021-10-05
RET00002532,ORD0083224,CUST083224,PICKUP_SCHEDULED,Not needed,2022-08-13,2022-08-13
RET00002533,ORD0083229,CUST083229,COMPLETED,Not needed,2023-11-20,2023-11-20
RET00002534,ORD0083254,CUST083254,COMPLETED,Missing item,2023-02-19,2023-02-19
RET00002535,ORD0083365,CUST083365,RECEIVED,Product issue,2024-02-08,2024-02-08
RET00002536,ORD0083400,CUST083400,REQUESTED,Missing item,2022-08-23,
RET00002537,ORD0083416,CUST083416,PICKUP_SCHEDULED,Wrong item,2023-10-24,2023-10-24
RET00002538,ORD0083486,CUST083486,COMPLETED,Not needed,2023-10-15,2023-10-15
RET00002539,ORD0083539,CUST083539,REQUESTED,Missing item,2023-06-27,
RET00002540,ORD0083572,CUST083572,COMPLETED,Wrong item,2020-02-23,2020-02-23
RET00002541,ORD0083595,CUST083595,RECEIVED,Missing item,2021-07-02,2021-07-02
RET00002542,ORD0083628,CUST083628,PICKUP_SCHEDULED,Not needed,2020-07-17,2020-07-17
RET00002543,ORD0083805,CUST083805,COMPLETED,Wrong item,2021-06-17,2021-06-17
RET00002544,ORD0083811,CUST083811,COMPLETED,Missing item,2021-08-14,2021-08-14
RET00002545,ORD0083837,CUST083837,RECEIVED,Wrong item,2020-12-29,2020-12-29
RET00002546,ORD0083868,CUST083868,RECEIVED,Missing item,2021-02-18,2021-02-18
RET00002547,ORD0083949,CUST083949,COMPLETED,Product issue,2024-01-21,2024-01-21
RET00002548,ORD0083997,CUST083997,PICKUP_SCHEDULED,Missing item,2021-05-29,2021-05-29
RET00002549,ORD0084001,CUST084001,COMPLETED,Missing item,2020-07-23,2020-07-23
RET00002550,ORD0084033,CUST084033,REQUESTED,Product issue,2024-07-27,
RET00002551,ORD0084147,CUST084147,REQUESTED,Damaged item,2024-07-18,
RET00002552,ORD0084164,CUST084164,APPROVED,Product issue,2023-03-27,2023-03-27
RET00002553,ORD0084188,CUST084188,APPROVED,Wrong item,2024-03-22,2024-03-22
RET00002554,ORD0084258,CUST084258,COMPLETED,Not needed,2021-02-15,2021-02-15
RET00002555,ORD0084266,CUST084266,COMPLETED,Product issue,2024-02-10,2024-02-10
RET00002556,ORD0084282,CUST084282,REQUESTED,Missing item,2024-08-08,
RET00002557,ORD0084320,CUST084320,COMPLETED,Not needed,2020-12-11,2020-12-11
RET00002558,ORD0084338,CUST084338,REQUESTED,Wrong item,2024-12-10,
RET00002559,ORD0084434,CUST084434,APPROVED,Missing item,2020-03-17,2020-03-17
RET00002560,ORD0084440,CUST084440,COMPLETED,Wrong item,2022-01-17,2022-01-17
RET00002561,ORD0084456,CUST084456,REQUESTED,Wrong item,2023-07-30,
RET00002562,ORD0084502,CUST084502,PICKUP_SCHEDULED,Damaged item,2020-10-13,2020-10-13
RET00002563,ORD0084526,CUST084526,RECEIVED,Wrong item,2020-09-18,2020-09-18
RET00002564,ORD0084539,CUST084539,PICKUP_SCHEDULED,Damaged item,2022-05-16,2022-05-16
RET00002565,ORD0084633,CUST084633,PICKUP_SCHEDULED,Product issue,2021-05-14,2021-05-14
RET00002566,ORD0084648,CUST084648,PICKUP_SCHEDULED,Wrong item,2022-08-25,2022-08-25
RET00002567,ORD0084686,CUST084686,COMPLETED,Damaged item,2020-04-05,2020-04-05
RET00002568,ORD0084719,CUST084719,REQUESTED,Wrong item,2020-10-05,
RET00002569,ORD0084722,CUST084722,PICKUP_SCHEDULED,Wrong item,2020-08-12,2020-08-12
RET00002570,ORD0084784,CUST084784,RECEIVED,Wrong item,2024-03-22,2024-03-22
RET00002571,ORD0084817,CUST084817,COMPLETED,Product issue,2022-04-28,2022-04-28
RET00002572,ORD0084819,CUST084819,APPROVED,Missing item,2024-03-15,2024-03-15
RET00002573,ORD0084848,CUST084848,COMPLETED,Product issue,2020-11-26,2020-11-26
RET00002574,ORD0084861,CUST084861,RECEIVED,Missing item,2022-09-16,2022-09-16
RET00002575,ORD0084865,CUST084865,APPROVED,Not needed,2022-11-25,2022-11-25
RET00002576,ORD0084887,CUST084887,APPROVED,Missing item,2024-08-26,2024-08-26
RET00002577,ORD0084984,CUST084984,PICKUP_SCHEDULED,Damaged item,2023-07-19,2023-07-19
RET00002578,ORD0085027,CUST085027,REQUESTED,Wrong item,2021-11-30,
RET00002579,ORD0085085,CUST085085,PICKUP_SCHEDULED,Wrong item,2021-09-19,2021-09-19
RET00002580,ORD0085117,CUST085117,REQUESTED,Not needed,2023-11-21,
RET00002581,ORD0085150,CUST085150,RECEIVED,Missing item,2020-01-26,2020-01-26
RET00002582,ORD0085157,CUST085157,RECEIVED,Not needed,2024-02-29,2024-02-29
RET00002583,ORD0085347,CUST085347,COMPLETED,Not needed,2021-04-27,2021-04-27
RET00002584,ORD0085362,CUST085362,COMPLETED,Missing item,2021-12-15,2021-12-15
RET00002585,ORD0085369,CUST085369,REQUESTED,Damaged item,2020-11-05,
RET00002586,ORD0085371,CUST085371,RECEIVED,Missing item,2022-05-01,2022-05-01
RET00002587,ORD0085386,CUST085386,COMPLETED,Not needed,2022-09-13,2022-09-13
RET00002588,ORD0085421,CUST085421,COMPLETED,Product issue,2024-05-19,2024-05-19
RET00002589,ORD0085440,CUST085440,APPROVED,Wrong item,2021-12-27,2021-12-27
RET00002590,ORD0085478,CUST085478,PICKUP_SCHEDULED,Wrong item,2024-03-17,2024-03-17
RET00002591,ORD0085494,CUST085494,APPROVED,Damaged item,2022-10-21,2022-10-21
RET00002592,ORD0085537,CUST085537,COMPLETED,Wrong item,2021-07-14,2021-07-14
RET00002593,ORD0085599,CUST085599,RECEIVED,Missing item,2021-03-02,2021-03-02
RET00002594,ORD0085618,CUST085618,APPROVED,Damaged item,2024-07-30,2024-07-30
RET00002595,ORD0085668,CUST085668,COMPLETED,Missing item,2023-11-20,2023-11-20
RET00002596,ORD0085719,CUST085719,COMPLETED,Damaged item,2024-09-25,2024-09-25
RET00002597,ORD0085726,CUST085726,COMPLETED,Product issue,2023-04-02,2023-04-02
RET00002598,ORD0085749,CUST085749,PICKUP_SCHEDULED,Not needed,2021-02-01,2021-02-01
RET00002599,ORD0085769,CUST085769,RECEIVED,Wrong item,2022-01-11,2022-01-11
RET00002600,ORD0085777,CUST085777,REQUESTED,Product issue,2021-05-15,
RET00002601,ORD0085793,CUST085793,COMPLETED,Missing item,2020-12-06,2020-12-06
RET00002602,ORD0085874,CUST085874,PICKUP_SCHEDULED,Damaged item,2024-09-20,2024-09-20
RET00002603,ORD0085925,CUST085925,APPROVED,Missing item,2022-07-19,2022-07-19
RET00002604,ORD0085983,CUST085983,COMPLETED,Missing item,2020-08-21,2020-08-21
RET00002605,ORD0086108,CUST086108,REQUESTED,Product issue,2021-06-09,
